cpu,freq,fan,load,temp
14.9,1.4,1955,250,51.0
4.3,1.48,1955,250,50.0
6.3,1.4,1955,250,51.0
5.5,0.8,1955,250,50.0
13.1,1.4,1956,250,50.0
18.2,0.84,1956,250,51.0
15.2,0.83,1956,250,51.0
25.4,0.95,1955,250,51.0
14.2,0.89,1954,250,52.0
7.1,0.89,1953,250,50.0
7.1,0.8,1953,250,50.0
4.5,0.8,1953,250,50.0
5.0,1.4,1954,250,49.0
2.8,1.43,1955,250,49.0
4.3,1.41,1956,250,50.0
8.0,1.4,1956,250,50.0
14.2,0.8,1956,250,50.0
5.0,0.85,1956,250,51.0
7.9,0.8,1956,250,50.0
9.6,0.9,1956,250,52.0
10.0,0.8,1955,250,50.0
7.3,0.8,1955,250,51.0
28.4,0.92,1955,250,52.0
12.3,0.81,1955,250,52.0
3.0,0.8,1955,250,50.0
25.5,1.41,1954,250,51.0
10.7,1.63,1955,250,52.0
9.3,2.41,1954,250,53.0
8.9,1.4,1955,250,51.0
19.0,2.28,1954,250,53.0
36.5,2.83,1954,250,60.0
18.8,1.42,1953,250,53.0
22.8,1.44,1953,250,53.0
33.0,1.74,1953,250,53.0
11.9,0.8,1953,250,52.0
26.9,0.82,1953,250,52.0
6.9,0.8,1954,250,52.0
11.6,0.8,1955,250,52.0
12.3,0.8,1956,250,53.0
20.4,0.92,1956,250,53.0
22.3,1.4,1956,250,52.0
11.4,0.89,1955,250,55.0
13.9,1.0,1955,250,53.0
19.1,0.88,1955,250,53.0
16.6,0.92,1955,250,54.0
16.0,0.86,1955,250,54.0
7.8,0.88,1956,250,53.0
11.5,0.92,1956,250,52.0
6.8,1.3,1956,250,53.0
12.9,1.13,1956,250,53.0
24.1,0.85,1956,250,53.0
3.8,1.02,1956,250,53.0
21.4,1.14,1956,250,54.0
17.5,0.88,1956,250,53.0
5.6,0.96,1956,250,53.0
13.7,0.88,1957,250,53.0
4.5,1.41,1957,250,52.0
3.5,1.4,1958,250,52.0
13.0,0.8,1959,250,52.0
16.5,0.82,1959,250,51.0
37.4,3.04,1959,253,57.0
39.8,2.49,1959,253,57.0
33.8,2.58,1956,253,57.0
27.4,1.07,1954,253,54.0
10.3,0.83,1953,253,53.0
22.3,0.96,1952,253,54.0
18.3,0.85,1951,253,53.0
8.5,0.8,1975,253,53.0
8.4,0.82,2046,253,55.0
13.0,0.83,2173,253,54.0
12.5,1.41,2390,253,53.0
31.4,1.45,2485,253,53.0
12.7,1.4,2537,253,53.0
14.4,1.06,2592,250,53.0
14.7,0.8,2679,250,53.0
4.2,0.8,2779,250,53.0
5.4,0.82,2887,250,52.0
5.5,0.8,2988,250,52.0
27.3,2.91,3064,254,58.0
27.2,1.02,3145,253,53.0
19.6,0.8,3170,253,53.0
23.7,1.4,3179,253,53.0
9.7,1.43,3153,253,53.0
23.5,1.57,3137,250,56.0
9.4,1.61,3128,250,54.0
11.7,0.91,3129,250,54.0
17.8,0.92,3137,249,54.0
40.7,2.99,3129,249,60.0
41.3,2.15,3130,249,55.0
22.8,1.25,3126,249,53.0
23.3,0.8,3126,249,53.0
12.4,0.8,3126,249,53.0
15.2,0.8,3126,249,53.0
11.4,0.93,3126,249,52.0
27.7,1.18,3129,249,55.0
27.8,1.13,3129,249,54.0
